piton/tools/perlmod/Tie/IxHash.pm:106:  return $_[0][1][$_[0][3]++] if ($_[0][3] <= $#{$_[0][1]});
piton/design/chipset/axi_sd_bridge/rtl/read_write_sd_block.v:585:        send_cmd_req            <= 1'b0;
piton/design/chipset/axi_sd_bridge/rtl/read_write_sd_block.v:586:        tx_fifo_ren             <= 1'b0;
piton/design/chipset/axi_sd_bridge/rtl/read_write_sd_block.v:587:        rx_fifo_wen             <= 1'b0;
piton/design/chipset/axi_sd_bridge/rtl/read_write_sd_block.v:588:        rx_fifo_data            <= 8'h00;
piton/design/chipset/axi_sd_bridge/rtl/read_write_sd_block.v:589:        loop_cnt                <= 8'h00;
piton/design/chipset/axi_sd_bridge/rtl/read_write_sd_block.v:590:        del_cnt_1               <= 8'h00;
piton/design/chipset/axi_sd_bridge/rtl/read_write_sd_block.v:591:        del_cnt_2               <= 8'h00;
piton/design/chipset/axi_sd_bridge/rtl/read_write_sd_block.v:592:        time_out_cnt            <= 12'h000;
piton/design/chipset/axi_sd_bridge/rtl/read_write_sd_block.v:593:        loc_resp_byte           <= 8'h00;
piton/design/chipset/axi_sd_bridge/rtl/sm_rx_fifo_bi.v:75:            force_empty <= 1'b0;
piton/design/chipset/axi_sd_bridge/rtl/sm_rx_fifo_bi.v:81:            force_empty_reg    <= 1'b0;
piton/design/chipset/axi_sd_bridge/rtl/sm_rx_fifo_bi.v:82:            force_empty_toggle <= 1'b0;
piton/design/chipset/axi_sd_bridge/rtl/sm_rx_fifo_bi.v:88:                force_empty_reg <= 1'b0;
piton/design/chipset/axi_sd_bridge/rtl/sm_rx_fifo_bi.v:98:            force_empty_toggle_sync_to_spi_clk <= {force_empty_toggle_sync_to_spi_clk[1:0], force_empty_toggle};
piton/design/chipset/axi_sd_bridge/rtl/spi_control.v:190:            tx_data_wen       <= 1'b0;
piton/design/chipset/axi_sd_bridge/rtl/spi_control.v:191:            sd_init_req       <= 1'b0;
piton/design/chipset/axi_sd_bridge/rtl/spi_control.v:192:            rx_data_rdy_clr   <= 1'b0;
piton/design/chipset/axi_sd_bridge/rtl/sm_tx_fifo_bi.v:74:            force_empty <= 1'b0;
piton/design/chipset/axi_sd_bridge/rtl/sm_tx_fifo_bi.v:80:            force_empty_reg    <= 1'b0;
piton/design/chipset/axi_sd_bridge/rtl/sm_tx_fifo_bi.v:81:            force_empty_toggle <= 1'b0;
piton/design/chipset/axi_sd_bridge/rtl/sm_tx_fifo_bi.v:87:                force_empty_reg <= 1'b0;
piton/design/chipset/axi_sd_bridge/rtl/sm_tx_fifo_bi.v:96:            force_empty_toggle_sync_to_spi_clk <= {force_empty_toggle_sync_to_spi_clk[1:0], force_empty_toggle};
piton/design/chipset/axi_sd_bridge/rtl/sm_tx_fifo_bi.v:110:            fifo_w_en <= 1'b0;
piton/design/chipset/axi_sd_bridge/rtl/sd_wishbone_transaction_manager.v:599:            bcntr <= 0;
piton/design/chipset/axi_sd_bridge/rtl/sd_wishbone_transaction_manager.v:600:            wcntr <= 0;
piton/design/chipset/axi_sd_bridge/rtl/sd_wishbone_transaction_manager.v:601:            addr  <= 0;
piton/design/chipset/axi_sd_bridge/rtl/sd_wishbone_transaction_manager.v:602:            type  <= 0;
piton/design/chipset/axi_sd_bridge/rtl/sd_wishbone_transaction_manager.v:604:            rword <= 0;
piton/design/chipset/axi_sd_bridge/rtl/axi_sd_bridge.v:278:                    block_adr[f]   <= 0;
piton/design/chipset/axi_sd_bridge/rtl/axi_sd_bridge.v:279:                    block_val[f]   <= 0;
piton/design/chipset/axi_sd_bridge/rtl/axi_sd_bridge.v:280:                    block_dirty[f] <= 0;
piton/design/chipset/axi_sd_bridge/rtl/axi_sd_bridge.v:294:                            block_val[f]   <= 0;
piton/design/chipset/axi_sd_bridge/rtl/axi_sd_bridge.v:295:                            block_dirty[f] <= 0;
piton/design/chipset/axi_sd_bridge/rtl/axi_sd_bridge.v:365:            waddr_buf <= 0;
piton/design/chipset/axi_sd_bridge/rtl/axi_sd_bridge.v:366:            wdata_buf <= 0;
piton/design/chipset/axi_sd_bridge/rtl/axi_sd_bridge.v:367:            wstrb_buf <= 0;
piton/design/chipset/axi_sd_bridge/rtl/axi_sd_bridge.v:368:            raddr_buf <= 0;
piton/design/chipset/axi_sd_bridge/rtl/axi_sd_bridge.v:369:            ttype_buf <= 0;
piton/design/chipset/axi_sd_bridge/rtl/axi_sd_bridge.v:425:            entry_sel <= 0;
piton/design/chipset/axi_sd_bridge/rtl/spi_tx_rx_data.v:77:        tx_data_out <= 8'h00;
piton/design/chipset/axi_sd_bridge/rtl/spi_tx_rx_data.v:78:        tx_data_full <= 1'b0;
piton/design/chipset/axi_sd_bridge/rtl/spi_tx_rx_data.v:98:            tx_data_full <= 1'b0;
piton/design/chipset/axi_sd_bridge/rtl/spi_tx_rx_data.v:105:        rx_data_out <= 8'h00;
piton/design/chipset/axi_sd_bridge/rtl/spi_tx_rx_data.v:106:        rx_data_rdy <= 1'b0;
piton/design/chipset/axi_sd_bridge/rtl/spi_tx_rx_data.v:110:            rx_data_rdy <= 1'b0;
piton/design/chipset/axi_sd_bridge/rtl/send_cmd.v:294:            tx_data_wen     <= 1'b0;
piton/design/chipset/axi_sd_bridge/rtl/send_cmd.v:295:            tx_data_out     <= 8'h00;
piton/design/chipset/axi_sd_bridge/rtl/send_cmd.v:296:            rx_data_rdy_clr <= 1'b0;
piton/design/chipset/axi_sd_bridge/rtl/send_cmd.v:297:            resp_byte       <= 8'h00;
piton/design/chipset/axi_sd_bridge/rtl/send_cmd.v:298:            resp_tout       <= 1'b0;
piton/design/chipset/axi_sd_bridge/rtl/send_cmd.v:299:            send_cmd_rdy    <= 1'b0;
piton/design/chipset/axi_sd_bridge/rtl/send_cmd.v:300:            time_out_cnt    <= 10'h000;
piton/design/chipset/noc_axilite_bridge/rtl/noc_axilite_bridge.v:263:            splitter_io_msg_counter_f <= {`MSG_LENGTH_WIDTH{1'b0}};
piton/design/chipset/noc_axilite_bridge/rtl/noc_axilite_bridge.v:280:            r_req_buf_header0_f <= {`NOC_DATA_WIDTH{1'b0}};
piton/design/chipset/noc_axilite_bridge/rtl/noc_axilite_bridge.v:281:            r_req_buf_header1_f <= {`NOC_DATA_WIDTH{1'b0}};
piton/design/chipset/noc_axilite_bridge/rtl/noc_axilite_bridge.v:282:            r_req_buf_header2_f <= {`NOC_DATA_WIDTH{1'b0}};
piton/design/chipset/noc_axilite_bridge/rtl/noc_axilite_bridge.v:312:            w_req_buf_header0_f     <= {`NOC_DATA_WIDTH{1'b0}};
piton/design/chipset/noc_axilite_bridge/rtl/noc_axilite_bridge.v:313:            w_req_buf_header1_f     <= {`NOC_DATA_WIDTH{1'b0}};
piton/design/chipset/noc_axilite_bridge/rtl/noc_axilite_bridge.v:314:            w_req_buf_header2_f     <= {`NOC_DATA_WIDTH{1'b0}};
piton/design/chipset/noc_axilite_bridge/rtl/noc_axilite_bridge.v:315:            w_req_buf_data0_f       <= {`NOC_DATA_WIDTH{1'b0}};
piton/design/chipset/noc_axilite_bridge/rtl/noc_axilite_bridge.v:481:      if (SLAVE_RESP_BYTEWIDTH <= 0) begin
piton/design/chipset/noc_axilite_bridge/rtl/noc_axilite_bridge.v:561:            w_resp_buf_header0_f     <=  {`NOC_DATA_WIDTH{1'b0}};
piton/design/chipset/noc_axilite_bridge/rtl/noc_axilite_bridge.v:562:            w_resp_buf_bresp_f       <=  {`C_M_AXI_LITE_RESP_WIDTH{1'b0}};
piton/design/chipset/noc_axilite_bridge/rtl/noc_axilite_bridge.v:567:            w_resp_buf_header0_f     <=  m_axi_aw_go              ? w_resp_buf_header0_next  :
piton/design/chipset/noc_axilite_bridge/rtl/noc_axilite_bridge.v:597:            r_resp_buf_header0_f <= {`NOC_DATA_WIDTH{1'b0}};
piton/design/chipset/noc_axilite_bridge/rtl/noc_axilite_bridge.v:598:            r_resp_buf_data0_f   <= {`C_M_AXI_LITE_DATA_WIDTH{1'b0}};
piton/design/chipset/noc_axilite_bridge/rtl/noc_axilite_bridge.v:599:            r_resp_buf_rresp_f   <= {`C_M_AXI_LITE_RESP_WIDTH{1'b0}};
piton/design/chipset/noc_axilite_bridge/rtl/noc_axilite_bridge.v:603:            r_resp_buf_header0_f <= m_axi_ar_go                                        ? r_resp_buf_header0_next :
piton/design/chipset/noc_axilite_bridge/rtl/noc_axilite_bridge.v:671:                io_splitter_arb_f <= 0;
piton/design/chipset/noc_axilite_bridge/rtl/noc_axilite_bridge.v:672:                io_splitter_ack_load_counter_f <= 0;
piton/design/chipset/noc_axilite_bridge/rtl/noc_axilite_bridge.v:685:                io_splitter_ack_load_counter_f <= r_resp_buf_header0_f[`MSG_LENGTH];
piton/design/chipset/common/rtl/noc_bidir_afifo.v:139:        outreg_empty <= fifo_recv_rd_en                                     ? 1'b0 :
piton/design/chipset/io_ctrl/rtl/uart_mux.v:288:        asm_test_cycle_cnt <= 64'b0;
piton/design/chipset/io_ctrl/rtl/uart_mux.v:290:        asm_test_cycle_cnt <=   reader_start & reader_stop      ?   64'b0                   :
piton/design/chipset/io_ctrl/rtl/uart_top.v:434:      uart_byte_bvalid <= 1'b0;
piton/design/chipset/io_ctrl/rtl/uart_reseter.v:66:        state <= 0;
piton/design/chipset/io_ctrl/rtl/uart_reseter.v:137:        waiting <= 0;
piton/design/chipset/io_ctrl/rtl/uart_reseter.v:143:            waiting <= 0;
piton/design/chipset/io_ctrl/rtl/fake_boot_ctrl.v:102:        buf_in_counter_f <= 0;
piton/design/chipset/io_ctrl/rtl/fake_boot_ctrl.v:131:        buf_in_wr_ptr_f <= 0;
piton/design/chipset/io_ctrl/rtl/fake_boot_ctrl.v:156:        buf_in_mem_f[buf_in_wr_ptr_f] <= 0;
piton/design/chipset/io_ctrl/rtl/fake_boot_ctrl.v:331:    addr_subline_r <= msg_type == `MSG_TYPE_NC_LOAD_REQ ? msg_addr[`L2_DATA_SUBLINE] : 2'b0;
piton/design/chipset/io_ctrl/rtl/fake_boot_ctrl.v:348:    buf_out_mem_r[0] <= buf_out_mem[0];
piton/design/chipset/io_ctrl/rtl/fake_boot_ctrl.v:438:        buf_out_counter_f <= 0;
piton/design/chipset/io_ctrl/rtl/fake_boot_ctrl.v:467:        buf_out_rd_ptr_f <= 0;
piton/design/chipset/io_ctrl/rtl/ciop_iob.v:91:        ok_iob_cnt <= 32'b0;
piton/design/chipset/io_ctrl/rtl/ciop_iob.v:138:        flit_cnt <= 2'b0;
piton/design/chipset/io_ctrl/rtl/ciop_iob.v:140:        net_flit_cnt <= 2'b0;
piton/design/chipset/io_ctrl/rtl/ciop_iob.v:141:        pending_net_interrupt <= 1'b0;
piton/design/chipset/io_ctrl/rtl/ciop_iob.v:142:        net_interrupt_in_prog <= 1'b0;
piton/design/chipset/io_ctrl/rtl/ciop_iob.v:144:        uart_flit_cnt <= 2'b0;
piton/design/chipset/io_ctrl/rtl/ciop_iob.v:145:        pending_uart_interrupt <= 1'b0;
piton/design/chipset/io_ctrl/rtl/ciop_iob.v:146:        uart_interrupt_in_prog <= 1'b0;
piton/design/chipset/io_ctrl/rtl/ciop_iob.v:155:            net_flit_cnt <= 2'b0; 
piton/design/chipset/io_ctrl/rtl/ciop_iob.v:156:            pending_net_interrupt <= 1'b0;
piton/design/chipset/io_ctrl/rtl/ciop_iob.v:165:            net_interrupt_in_prog <= 1'b0;
piton/design/chipset/io_ctrl/rtl/ciop_iob.v:170:            uart_flit_cnt <= 2'b0; 
piton/design/chipset/io_ctrl/rtl/ciop_iob.v:171:            pending_uart_interrupt <= 1'b0;
piton/design/chipset/io_ctrl/rtl/ciop_iob.v:180:            uart_interrupt_in_prog <= 1'b0;
piton/design/chipset/io_ctrl/rtl/ciop_iob.v:189:       prev_net_interrupt <= 1'b0;
piton/design/chipset/io_ctrl/rtl/ciop_iob.v:190:       buf_prev_net_int <= 1'b0;
piton/design/chipset/io_ctrl/rtl/ciop_iob.v:191:       prev_uart_interrupt <= 1'b0;
piton/design/chipset/io_ctrl/rtl/ciop_iob.v:192:       buf_prev_uart_int <= 1'b0;
piton/design/chipset/io_ctrl/rtl/ciop_iob.v:288:        ok_iob_sent <= 1'b0;
piton/design/chipset/io_ctrl/rtl/uart_writer.v:158:    writer_active <= 1'b0;
piton/design/chipset/io_ctrl/rtl/uart_writer.v:166:    finish <= 1'b0;
piton/design/chipset/io_ctrl/rtl/uart_writer.v:214:    char_cnt <= {LINE_CNTR_WIDTH{1'b0}};
piton/design/chipset/io_ctrl/rtl/uart_writer.v:216:    char_cnt <= launch_writer             ? {LINE_CNTR_WIDTH{1'b0}} :
piton/design/chipset/io_ctrl/rtl/uart_reader.v:182:    finish <= 1'b0;    
piton/design/chipset/io_ctrl/rtl/uart_reader.v:185:    finish <= launch                ? 1'b0  :
piton/design/chipset/io_ctrl/rtl/uart_reader.v:192:    stop <= 1'b0;    
piton/design/chipset/io_ctrl/rtl/uart_reader.v:195:    stop <= launch | ~active         ? 1'b0  :
piton/design/chipset/io_ctrl/rtl/uart_reader.v:257:    start_window <= rdata_val ? {start_window[`PC_ADDR_WIDTH-9:0], rdata} : start_window;
piton/design/chipset/io_ctrl/rtl/uart_reader.v:293:    flit_cnt <= 8'b0;    
piton/design/chipset/io_ctrl/rtl/uart_reader.v:304:    gr_addr <= rdata_val & gr_state_addr  ? {gr_addr[`PC_ADDR_WIDTH-9:0], rdata} :
piton/design/chipset/io_ctrl/rtl/uart_reader.v:310:    gr_blk_num <= {`PC_FLIT_WIDTH{1'b0}};
piton/design/chipset/io_ctrl/rtl/uart_reader.v:316:    gr_blk <= rdata_val & gr_state_blk  ? {gr_blk[`PC_BLK_WIDTH-9:0], rdata} :
piton/design/chipset/io_ctrl/rtl/uart_reader.v:322:    gr_blk_cnt <= {`PC_BLK_NUM_WIDTH{1'b0}};
piton/design/chipset/io_ctrl/rtl/uart_reader.v:331:    pcblk_in_strgblk_cnt <= {`PC_BLK_NUM_WIDTH{1'b0}};    
piton/design/chipset/io_ctrl/rtl/uart_reader.v:346:    strgblk_in_gr_cnt <= {`PC_BLK_NUM_WIDTH{1'b0}};    
piton/design/chipset/io_ctrl/rtl/uart_reader.v:357:    strgblk_in_gr_cnt_prev <= {`PC_BLK_NUM_WIDTH{1'b0}};
piton/design/chipset/io_ctrl/rtl/uart_reader.v:410:    noc_cnt <= 3'b0;
piton/design/chipset/io_ctrl/rtl/uart_reader.v:413:    noc_cnt <=  noc_last_hdr_val | noc_last_data_val  ? 3'b0        :
piton/design/chipset/io_ctrl/rtl/net_int_sync.v:57:        store_int <= 1'b0;
piton/design/chipset/io_ctrl/rtl/net_int_sync.v:65:        store_int <= 1'b0;
piton/design/chipset/io_ctrl/rtl/net_int_sync.v:73:        int_buffer_ff <= 1'b0;
piton/design/chipset/io_ctrl/rtl/net_int_sync.v:74:        sync_int <= 1'b0;
piton/design/chipset/io_ctrl/rtl/net_int_sync.v:87:        ack_buffer_ff <= 1'b0;
piton/design/chipset/io_ctrl/rtl/net_int_sync.v:88:        sync_ack <= 1'b0;
piton/design/chipset/mc/rtl/noc_mig_bridge.v:207:    buf_current_in <= 0;
piton/design/chipset/mc/rtl/noc_mig_bridge.v:208:    remaining_flits <= 0;
piton/design/chipset/mc/rtl/noc_mig_bridge.v:212:      pkt_w1        [i] <= 0;
piton/design/chipset/mc/rtl/noc_mig_bridge.v:213:      pkt_w2        [i] <= 0;
piton/design/chipset/mc/rtl/noc_mig_bridge.v:214:      pkt_w3        [i] <= 0;
piton/design/chipset/mc/rtl/noc_mig_bridge.v:215:      // pkt_data_buf  [i] <= 0;
piton/design/chipset/mc/rtl/noc_mig_bridge.v:216:      pkt_cmd_buf   [i] <= 0;
piton/design/chipset/mc/rtl/noc_mig_bridge.v:220:      in_data_buf[i] <= 0;
piton/design/chipset/mc/rtl/noc_mig_bridge.v:232:        remaining_flits <= flit_in[`MSG_LENGTH]-1;    // Alexey: when 0 flit is accepted
piton/design/chipset/mc/rtl/noc_mig_bridge.v:304:        pkt_data_buf[ii]  <= {APP_DATA_WIDTH{1'b0}};
piton/design/chipset/mc/rtl/noc_mig_bridge.v:378:    app_wdf_wren_reg  <= 1'b0;
piton/design/chipset/mc/rtl/noc_mig_bridge.v:379:    app_wdf_data_reg  <= {APP_DATA_WIDTH{1'b0}};
piton/design/chipset/mc/rtl/noc_mig_bridge.v:380:    app_wdf_mask_reg  <= {APP_MASK_WIDTH{1'b0}};
piton/design/chipset/mc/rtl/noc_mig_bridge.v:381:    app_wdf_end_reg   <= 1'b0;
piton/design/chipset/mc/rtl/noc_mig_bridge.v:382:    app_en_reg        <= 1'b0;
piton/design/chipset/mc/rtl/noc_mig_bridge.v:383:    cl_addr_reg       <= {CL_ADDR_WIDTH{1'b0}};
piton/design/chipset/mc/rtl/noc_mig_bridge.v:384:    app_cmd_reg       <= {3{1'b0}};
piton/design/chipset/mc/rtl/noc_mig_bridge.v:448:    cmd_pending <= 1'b0;
piton/design/chipset/mc/rtl/noc_mig_bridge.v:456:    cmd_part <= 5'b0;
piton/design/chipset/mc/rtl/noc_mig_bridge.v:468:    wdf_pending <= 1'b0;
piton/design/chipset/mc/rtl/noc_mig_bridge.v:476:    wdf_part  <= 5'b0;
piton/design/chipset/mc/rtl/noc_mig_bridge.v:510:    rd_part   <= 5'b0;
piton/design/chipset/mc/rtl/noc_mig_bridge.v:568:    buf_current_wdf <= 0;
piton/design/chipset/mc/rtl/noc_mig_bridge.v:570:    r_app_wdf_wren <= 0;
piton/design/chipset/mc/rtl/noc_mig_bridge.v:579:    r_app_wdf_wren <= (pkt_state_buf[buf_current_wdf] == `WAITING_WDF) ? 1 : 0;
piton/design/chipset/mc/rtl/noc_mig_bridge.v:592:    buf_current_cmd <= 0;
piton/design/chipset/mc/rtl/noc_mig_bridge.v:593:    r_app_en <= 0;
piton/design/chipset/mc/rtl/noc_mig_bridge.v:601:      r_app_en <= 0;
piton/design/chipset/mc/rtl/noc_mig_bridge.v:615:    buf_current_data_rcv <= 0;
piton/design/chipset/mc/rtl/noc_mig_bridge.v:644:    remaining_flt_out <= 0;
piton/design/chipset/mc/rtl/noc_mig_bridge.v:646:        flit_out_buffer[i] <= 64'h0;
piton/design/chipset/mc/rtl/noc_mig_bridge.v:680:                flit_out_buffer[8][`MSG_OPTIONS_1] <= {`MSG_OPTIONS_1_WIDTH{1'b0}};
piton/design/chipset/mc/rtl/noc_mig_bridge.v:691:                flit_out_buffer[7]  <= pkt_data_buf[buf_current_out+`ADDR_ONE][((1)*`NOC_DATA_WIDTH)-1:(0)*`NOC_DATA_WIDTH];
piton/design/chipset/mc/rtl/noc_mig_bridge.v:694:                flit_out_buffer[0][`MSG_LENGTH] <= 0; //no data to return
piton/design/chipset/mc/rtl/noc_mig_bridge.v:711:                flit_out_buffer[0][`MSG_OPTIONS_1] <= {`MSG_OPTIONS_1_WIDTH{1'b0}};
piton/design/chipset/mc/rtl/mc_top.v:325:        delay_cnt <= (delay_cnt != 0) & ~ui_clk_sync_rst_r_r ? delay_cnt - 1 : delay_cnt;
piton/design/chipset/mc/rtl/mc_top.v:333:        ui_clk_syn_rst_delayed <= delay_cnt != 0;
piton/design/chipset/mc/rtl/f1_mc_top.v:115:        pre_mc_rst_n <= 0;
piton/design/chipset/mc/rtl/f1_mc_top.v:116:        mc_rst_n <= 0;
piton/design/chipset/mc/rtl/memory_zeroer.v:89:        address_f <= {MIG_APP_ADDR_WIDTH+1{1'b0}};
piton/design/chipset/noc_axi4_bridge/rtl/noc_axi4_bridge_ser.v:59:    data_in_f <= {`AXI4_DATA_WIDTH{1'b0}};
piton/design/chipset/noc_axi4_bridge/rtl/noc_axi4_bridge_ser.v:78:    remaining_flits <= `MSG_LENGTH_WIDTH'b0;
piton/design/chipset/noc_axi4_bridge/rtl/noc_axi4_bridge_ser.v:84:        remaining_flits <= `MSG_LENGTH_WIDTH'b0;
piton/design/chipset/noc_axi4_bridge/rtl/noc_axi4_bridge_ser.v:90:            remaining_flits <= 0;
piton/design/chipset/noc_axi4_bridge/rtl/noc_axi4_bridge_ser.v:105:          remaining_flits <= 0;
piton/design/chipset/noc_axi4_bridge/rtl/noc_axi4_bridge_ser.v:115:        remaining_flits <= `MSG_LENGTH_WIDTH'b0;
piton/design/chipset/noc_axi4_bridge/rtl/noc_axi4_bridge_ser.v:124:    resp_header <= `NOC_DATA_WIDTH'b0;
piton/design/chipset/noc_axi4_bridge/rtl/noc_axi4_bridge_ser.v:135:          resp_header[`MSG_OPTIONS_1   ]     <= {`MSG_OPTIONS_1_WIDTH{1'b0}};
piton/design/chipset/noc_axi4_bridge/rtl/noc_axi4_bridge_ser.v:143:              resp_header[`MSG_LENGTH  ]     <= 0;
piton/design/chipset/noc_axi4_bridge/rtl/noc_axi4_bridge_ser.v:151:              resp_header[`MSG_LENGTH  ]     <= 0;
piton/design/chipset/noc_axi4_bridge/rtl/noc_axi4_bridge_ser.v:155:              resp_header[`MSG_TYPE    ]     <= `MSG_TYPE_WIDTH'b0;
piton/design/chipset/noc_axi4_bridge/rtl/noc_axi4_bridge_ser.v:156:              resp_header[`MSG_LENGTH  ]     <= 0;
piton/design/chipset/noc_axi4_bridge/rtl/noc_axi4_bridge_ser.v:166:          resp_header <= `NOC_DATA_WIDTH'b0;
piton/design/chipset/noc_axi4_bridge/rtl/noc_axi4_bridge_ser.v:177:        resp_header <= `NOC_DATA_WIDTH'b0;
piton/design/chipset/noc_axi4_bridge/rtl/noc_axi4_bridge_deser.v:68:    remaining_flits <= 0;
piton/design/chipset/noc_axi4_bridge/rtl/noc_axi4_bridge_deser.v:69:    pkt_w1 <= 0;
piton/design/chipset/noc_axi4_bridge/rtl/noc_axi4_bridge_deser.v:70:    pkt_w2 <= 0;
piton/design/chipset/noc_axi4_bridge/rtl/noc_axi4_bridge_deser.v:71:    pkt_w3 <= 0;
piton/design/chipset/noc_axi4_bridge/rtl/noc_axi4_bridge_deser.v:107:            remaining_flits <= 0;
piton/design/chipset/noc_axi4_bridge/rtl/noc_axi4_bridge_deser.v:127:            remaining_flits <= 0;
piton/design/chipset/noc_axi4_bridge/rtl/noc_axi4_bridge_deser.v:145:          remaining_flits <= 0;
piton/design/chipset/noc_axi4_bridge/rtl/noc_axi4_bridge_deser.v:146:          pkt_w1 <= 0;
piton/design/chipset/noc_axi4_bridge/rtl/noc_axi4_bridge_deser.v:147:          pkt_w2 <= 0;
piton/design/chipset/noc_axi4_bridge/rtl/noc_axi4_bridge_deser.v:148:          pkt_w3 <= 0;
piton/design/chipset/noc_axi4_bridge/rtl/noc_axi4_bridge_deser.v:167:        in_data_buf[i] <= 0;
piton/design/chipset/noc_axi4_bridge/rtl/noc_axi4_bridge_write.v:122:        req_header_f <= 0;
piton/design/chipset/noc_axi4_bridge/rtl/noc_axi4_bridge_write.v:123:        req_id_f <= 0;
piton/design/chipset/noc_axi4_bridge/rtl/noc_axi4_bridge_write.v:125:        req_data_f <= 0;
piton/design/chipset/noc_axi4_bridge/rtl/noc_axi4_bridge_write.v:142:                req_header_f <= (m_axi_awgo & m_axi_wgo) ? 0 : req_header_f;
piton/design/chipset/noc_axi4_bridge/rtl/noc_axi4_bridge_write.v:143:                req_id_f <= (m_axi_awgo & m_axi_wgo) ? 0 : req_id_f;
piton/design/chipset/noc_axi4_bridge/rtl/noc_axi4_bridge_write.v:144:                req_data_f <= (m_axi_awgo & m_axi_wgo) ? 0 : req_data_f;
piton/design/chipset/noc_axi4_bridge/rtl/noc_axi4_bridge_write.v:148:                req_header_f <= m_axi_wgo ? 0 : req_header_f;
